"platName","compname","avg_revenue","投资期限","注册资金","自动投标","债权转让","资金托管","投标保障","保障模式","担保机构","业务类型","xingzhi","考察报告","risk_capital","user_capital","if_tuoguan","platId","allPlatPin","problem_time","online_tine","re_capital","origin","待收金额","涉及人数","event"
"中信贷","zxd2",NA,NA,"2000万元",NA,NA,"无托管",NA,NA,NA,NA,NA,NA,NA,NA,0,243,"zhongxindai","2015.02","2014.03","1000.00万元","新疆","NA","NA","停业"
"中信实力","zxsl","10%","1月标(40.0%)、4-6月标(25.0%)等","2000万元","支持","1个月","无托管","第三方担保本息保障","第三方担保机构担保",NA,NA,"民营系",NA,NA,NA,0,3926,"zhongxinshili",NA,NA,NA,NA,NA,NA,"1"
"中信速贷","zxsd",NA,NA,"1000万元",NA,NA,"无托管",NA,NA,NA,NA,NA,NA,NA,NA,0,2535,"zhongxinsudai","2015.07","2015.06","1000.00万元","江苏","NA","NA","停业"
"中兴财富","zxcf","18.44%","1月标(35.8%)、3月标(31.9%)等","1900万元","支持","1个月","无托管","风险准备金","风险准备金(100万元)",NA,"个人信用贷(5%)、车贷(70%)、房贷(25%)",NA,NA,NA,NA,0,1653,"zhongxingcaifu",NA,NA,NA,NA,NA,NA,"1"
"中续投资","zxtz","25%",NA,"万元",NA,NA,"无托管",NA,NA,NA,NA,"民营系",NA,NA,NA,0,1109,"zhongxutouzi","2016.04","2014.11","2500.00万元","广东","NA","NA","跑路"
"中业兴融","zyxr","15%","4-6月标(30.0%)、3月标(27.0%)等","5000万元","不支持","不可转让","用户资金托管托管机构为易宝支付","VIP保本保息","融资性担保公司",NA,"车贷(15%)、房贷(15%)","民营系",NA,NA,"易宝支付",1,3090,"zhongyexingrong",NA,NA,NA,NA,NA,NA,"1"
"中亿资本","zyzb3","20%","天标(40.0%)、2月标(30.0%)等","5000万元","支持","不可转让","无托管",NA,"小贷公司、融资性担保公司、平台垫付",NA,"个人信用贷(20%)、车贷(20%)、房贷(20%)、银行过桥(20%)、供应链(20%)","民营系",NA,NA,NA,0,825,"zhongyiziben",NA,NA,NA,NA,NA,NA,"1"
"中益信金融","zyxjr","14.5%",NA,"1000万元","不支持","不可转让","用户资金托管托管机构为汇付天下","按照合同约定提供本息保障/本金保障","融资性担保公司、足额抵押标的物",NA,"个人信用贷(20%)、车贷(45%)、房贷(29%)、供应链(6%)","民营系",NA,NA,"汇付天下",1,600,"zhongyixinjinrong",NA,NA,NA,NA,NA,NA,"1"
"中银号","zyh","12%",NA,"20000万元","不支持","不可转让","无托管",NA,NA,NA,NA,"民营系",NA,NA,NA,0,1115,"zhongyinhao","2016.01","2014.11","20000.00万元","上海","NA","NA","跑路"
"中银汇通","zyht","15%",NA,"1088万元","支持","不可转让","无托管","VIP保本保息","小贷公司、融资性担保公司、担保保障、风险准备金(500万元)",NA,"车贷(50%)、房贷(50%)","民营系",NA,NA,NA,0,1124,"zhongyinhuitong","2015.08","2014.12","1000.00万元","广东","NA","NA","跑路"
"中银汇通","zyht","15%",NA,"1088万元","支持","不可转让","无托管","VIP保本保息","小贷公司、融资性担保公司、担保保障、风险准备金(500万元)",NA,"车贷(50%)、房贷(50%)","民营系",NA,NA,NA,0,1124,"zhongyinhuitong","2016.03","2014.12","1088.00万元","安徽","NA","NA","停业"
"中银汇通（粤）","zyht1",NA,NA,"1000万元",NA,NA,"无托管",NA,NA,NA,NA,NA,NA,NA,NA,0,2681,"zhongyinhuitong1",NA,NA,NA,NA,NA,NA,"1"
"中银投资担保","zytzdb",NA,NA,"万元",NA,NA,"无托管",NA,NA,NA,NA,NA,NA,NA,NA,0,2795,"zhongyintouzidanbao","2015.09","2015.09","3000.00万元","山西","NA","NA","跑路"
"中银信投资（鄂）","zyxtz",NA,NA,"3000万元",NA,NA,"无托管",NA,NA,NA,NA,NA,NA,NA,NA,0,2497,"zhongyinxintouzi",NA,NA,NA,NA,NA,NA,"1"
"中银资本","zyzb",NA,NA,"1000万元",NA,NA,"无托管",NA,NA,NA,NA,NA,NA,NA,NA,0,2337,"zhongyinziben","2014.01","2013.09","1000.00万元","广东","NA","NA","提现困难"
"中盈贷","zyd2","26%",NA,"1000万元",NA,NA,"无托管",NA,NA,NA,NA,"民营系",NA,NA,NA,0,1046,"zhongyingdai",NA,NA,NA,NA,NA,NA,"1"
"中赢投","zyt","10.5%","1月标(40.0%)、3月标(30.0%)","10000万元","支持","随时","无托管","VIP保本保息，房产抵押","平台垫付",NA,"车贷(20%)、房贷(80%)",NA,NA,NA,NA,0,3989,"zhongyingtou",NA,NA,NA,NA,NA,NA,"1"
"中源资本","zyzb1",NA,NA,"1000万元","不支持","不可转让","无托管",NA,NA,NA,NA,"民营系",NA,NA,NA,0,452,"zhongyuanziben","2014.11","2013.12","1000.00万元","广东","3281.98万元","NA","提现困难"
"中正易贷","zzyd9",NA,"3月标(50.0%)、1月标(30.0%)等","3000万元","支持",NA,"无托管","100％本息保障","信用担保及民间借贷",NA,"个人信用贷(15%)、车贷(50%)、房贷(15%)、银行过桥(20%)","民营系",NA,NA,NA,0,2767,"zhongzhengyidai",NA,NA,NA,NA,NA,NA,"1"
"中州易贷","zzyd",NA,NA,"600万元",NA,NA,"无托管",NA,"融资性担保公司",NA,NA,"民营系",NA,NA,NA,0,431,"zhongzhouyidai","2013.11","2013.03","NA","河南","NA","NA","提现困难"
"种钱网","zqw","11%","3月标(50.0%)、2月标(35.0%)等","3000万元","不支持","不可转让","用户资金托管托管机构为双乾网络","担保公司或小贷公司本息担保","小贷公司、融资性担保公司",NA,"个人信用贷(30%)、车贷(10%)、房贷(10%)","上市公司系",NA,NA,"双乾网络",1,1397,"zhongqianwang",NA,NA,NA,NA,NA,NA,"1"
"种子理财","zzlc901",NA,NA,"1000万元","支持","3个月","无托管",NA,NA,NA,NA,"民营系",NA,NA,NA,0,712,"zhongzilicai901",NA,NA,NA,NA,NA,NA,"1"
"种子拼图","zzpt","16.62%","3月标(49.0%)、1月标(47.1%)等","3000万元","不支持","不可转让","无托管","保本保息","非融资性担保公司",NA,"个人信用贷(10%)、车贷(30%)、房贷(60%)","民营系",NA,NA,NA,0,2102,"zhongzipintu",NA,NA,NA,NA,NA,NA,"1"
"众邦财富","zbcf5","18%","4-6月标(13.0%)、3月标(13.0%)","3000万元","支持","不可转让","无托管","vip保本保息","平台垫付",NA,"车贷(80%)","民营系",NA,NA,NA,0,3636,"zhongbangcaifu",NA,NA,NA,NA,NA,NA,"1"
"众财金桥","zcjq","13.5%","1月标(50.0%)、天标(50.0%)","10000万元","支持","3个月","无托管","VIP本息保障","平台垫付、风险准备金(50万元)","湖南典金投资担保有限公司(承保2000万)","个人信用贷(5%)、车贷(15%)、房贷(80%)","民营系",NA,NA,NA,0,2173,"zhongcaijinqiao",NA,NA,NA,NA,NA,NA,"1"
"众筹宝","zcb6",NA,NA,"5000万元",NA,"不可转让","无托管",NA,"平台垫付",NA,"房贷(100%)",NA,"2016.05.10北京众筹宝参观考察报告【盈灿咨询】2016-05-10",NA,NA,0,4283,"zhongchoubao",NA,NA,NA,NA,NA,NA,"1"
"众筹投资","zctz","32%",NA,"2000万元","支持","不可转让","无托管",NA,NA,NA,NA,"民营系",NA,NA,NA,0,1094,"zhongchoutouzi","2016.05","2014.04","2000.00万元","广东","NA","NA","跑路"
"众储财富","zccf5","32%","1月标(44.0%)、3月标(30.0%)等","8888万元","支持","随时","无托管","VIP保本保息","风险准备金(500万元)",NA,"车贷(50%)、银行过桥(50%)","民营系",NA,NA,NA,0,4052,"zhongchucaifu",NA,NA,NA,NA,NA,NA,"1"
"众达贷","zdd",NA,NA,"3万元",NA,NA,"无托管",NA,NA,NA,NA,NA,NA,NA,NA,0,2682,"zhongdadai","2015.08","NA","3.00万元","内蒙古","NA","NA","跑路"
"众贷","zd","12.5%","1月标(50.0%)、2月标(30.0%)等","1000万元","支持","随时","用户资金托管托管机构为易宝付",NA,"小贷公司、融资性担保公司",NA,"个人信用贷(50%)、车贷(15%)、房贷(35%)","民营系",NA,NA,"易宝付",1,1284,"zhongdai","2015.09","2014.1","1000.00万元","海南","NA","NA","停业,已恢复"
"众贷邦","zdb",NA,NA,"万元",NA,NA,"无托管",NA,NA,NA,NA,NA,NA,NA,NA,0,2288,"zhongdaibang","2012年","NA","NA","浙江","100.00万元","NA","1"
"众贷汇","zdh","16.54%","1月标(74.9%)、2月标(20.4%)等","3333万元","支持","随时","用户资金托管托管机构为双乾支付（乾多多托管）、风险准备金存管托管机构为双乾支付","全额本息保障","平台+三方托管+四方存管",NA,"车贷(100%)","民营系",NA,NA,"双乾支付（乾多多托管）",1,2491,"zhongdaihui",NA,NA,NA,NA,NA,NA,"1"
"众贷网","zdw",NA,NA,"万元",NA,NA,"无托管",NA,NA,NA,NA,NA,NA,NA,NA,0,2293,"zhongdaiwang","2013.04","2013.03","NA","海南","300.00万元","NA","停业"
"众富贷","zfd1",NA,NA,"1000万元",NA,NA,"无托管",NA,NA,NA,NA,NA,NA,NA,NA,0,3350,"zhongfudai","2014.1","2014.1","NA","河北","40.00万元","NA","跑路"
"众富随心贷","zfsxd",NA,NA,"1000万元",NA,NA,"无托管",NA,NA,NA,NA,NA,NA,NA,NA,0,2684,"zhongfusuixindai","2015.08","2014.07","1000.00万元","湖南","NA","NA","跑路"
"众合投资","zgtz","15%","2月标(30.0%)、1月标(30.0%)等","1000万元","不支持","随时","无托管","保本保息","平台垫付",NA,"车贷(50%)、房贷(50%)","民营系",NA,NA,NA,0,1402,"zhonggetouzi",NA,NA,NA,NA,NA,NA,"1"
"众和贷","zhd","30%",NA,"1008万元","不支持","不可转让","无托管",NA,NA,NA,NA,"民营系",NA,NA,NA,0,565,"zhonghedai","2015.05","2014.02","1008.00万元","内蒙古","NA","NA","停业"
"众汇通","zht",NA,NA,"8800万元","支持",NA,"无托管","VIP保本保息",NA,NA,NA,NA,NA,NA,NA,0,4241,"zhonghuitong",NA,NA,NA,NA,NA,NA,"1"
"众金在线","zjzx","13.55%","3月标(15.3%)、4-6月标(11.8%)等","5000万元","支持","1个月","无托管","逾期30天担保公司本息垫付、风险备用金","非融资性担保公司、风险准备金(740万元)",NA,"车贷(7%)、房贷(93%)","民营系",NA,NA,NA,0,274,"zhongjinzaixian",NA,NA,NA,NA,NA,NA,"1"
"众可贷","zkd","10.59%","6月标(98.7%)、1月标(1.0%)","5000万元","不支持","不可转让","用户资金托管托管机构为汇付天下","本金保障","风险准备金(1000万元)",NA,"车贷(10%)、房贷(10%)、供应链(80%)","民营系",NA,NA,"汇付天下",1,1297,"zhongkedai",NA,NA,NA,NA,NA,NA,"1"
"众力金融","zljr1","15.7%",NA,"5000万元","支持","随时","用户资金托管托管机构为易宝支付","本息保障","非融资性担保公司",NA,"车贷(70%)、房贷(30%)",NA,"2016.4.13北京众力金融参观考察报告【盈灿咨询】2016-04-13",NA,"易宝支付",1,3945,"zhonglijinrong",NA,NA,NA,NA,NA,NA,"1"
"众力投融","zltr",NA,NA,"200万元",NA,NA,"无托管",NA,NA,NA,NA,NA,NA,NA,NA,0,2904,"zhonglitourong","2015.04","2014.11","200.00万元","广西","NA","NA","跑路"
"众利创投","zlct",NA,NA,"1000万元",NA,NA,"无托管",NA,NA,NA,NA,NA,NA,NA,NA,0,2949,"zhonglichuangtou","2015.04","2015.01","1000.00万元","湖北","NA","NA","提现困难"
"众利网","zlw","10%","1月标(50.0%)、3月标(50.0%)","2000万元","不支持","不可转让","用户资金托管托管机构为汇付天下","本息保障","保理",NA,NA,"民营系",NA,NA,"汇付天下",1,1008,"zhongliwang",NA,NA,NA,NA,NA,NA,"1"
"众联财富","zlcf1","14.21%","1月标(96.6%)、3月标(1.9%)等","500万元","支持","不可转让","无托管","保本保息","平台垫付、保险公司",NA,"车贷(99%)","民营系",NA,NA,NA,0,1333,"zhongliancaifu",NA,NA,NA,NA,NA,NA,"1"
"众人贷","zrd","15%","2月标(60.0%)、3月标(30.0%)等","1000万元","支持","不可转让","用户资金托管托管机构为双乾支付","VIP保本保息","小贷公司","河南金立方投资担保有限公司(承保1000万)","车贷(50%)、房贷(50%)","民营系",NA,NA,"双乾支付",1,589,"zhongrendai",NA,NA,NA,NA,NA,NA,"1"
"众人贷（鲁）","zrd1",NA,NA,"1200万元",NA,NA,"无托管",NA,NA,NA,NA,NA,NA,NA,NA,0,3117,"zhongrendai1",NA,NA,NA,NA,NA,NA,"1"
"众融投","zrt1","15%","1月标(80.0%)、2月标(20.0%)","10000万元","支持","不可转让","无托管","保本保息","平台垫付",NA,"个人信用贷(10%)、车贷(10%)、房贷(10%)、债券流转(70%)","民营系",NA,NA,NA,0,1630,"zhongrongtou1","2015.08","2014.07","10000.00万元","海南","NA","NA","停业"
"众融网","zrw",NA,NA,"1000万元",NA,NA,"无托管",NA,NA,NA,NA,NA,NA,NA,NA,0,3086,"zhongrongwang","2015.01","2014.12","1000.00万元","江苏","NA","NA","跑路"
"众润金融","zrjr","18%",NA,"5000万元","不支持","不可转让","无托管","保本保息","融资性担保公司",NA,"个人信用贷(25%)、车贷(25%)、房贷(25%)、供应链(25%)",NA,NA,NA,NA,0,2117,"zhongrunjinrong","2016.02","2014.12","5000.00万元","安徽","NA","NA","跑路"
"众投未来","ztwl","12%",NA,"10000万元","支持","随时","无托管","VIP本息保障，非VIP本金保障","实体企业、合作金融机构、风险保障金",NA,NA,"民营系",NA,NA,NA,0,872,"zhongtouweilai",NA,NA,NA,NA,NA,NA,"1"
"众鑫贷","zxd2",NA,NA,"2000万元",NA,NA,"无托管",NA,NA,NA,NA,NA,NA,NA,NA,0,2696,"zhongxindai2","2015.06","2014.09","2000.00万元","山东","NA","NA","提现困难"
"众信财富","zxcf4",NA,NA,"1000万元",NA,NA,"无托管",NA,NA,NA,NA,NA,NA,NA,NA,0,3147,"zhongxincaifu4","2015.01","2014.11","1000.00万元","河北","NA","NA","提现困难"
"众信金融(京)","zxjrj","10.44%","3月标(33.0%)、6月标(30.8%)等","1000万元","不支持","随时","用户资金托管托管机构为北京海科融通支付服务股份有限公司","保本保息","融资性担保公司",NA,"供应链(99%)","国资系",NA,NA,"北京海科融通支付服务股份有限公司",1,854,"zhongxinjinrongjing",NA,NA,NA,NA,NA,NA,"1"
"众信所","zxs","13%",NA,"5000万元","支持","不可转让","无托管",NA,"融资性担保公司、保险公司",NA,"车贷(50%)","民营系",NA,NA,NA,0,3058,"zhongxinsuo",NA,NA,NA,NA,NA,NA,"1"
"众信易贷","zxyd","15.47%","1月标(47.8%)、3月标(32.3%)等","500万元","支持","不可转让","用户资金托管托管机构为乾多多","VIP本金保障","平台垫付",NA,"个人信用贷(45%)、车贷(30%)、房贷(20%)、银行过桥(5%)","民营系",NA,NA,"乾多多",1,469,"zhongxinyidai",NA,NA,NA,NA,NA,NA,"1"
"众信在线","zxzx",NA,NA,"5006万元","支持","1个月","无托管","逾期90天，启动保障金计划","融资性担保公司",NA,NA,"民营系",NA,NA,NA,0,632,"zhongxinzaixian","2015.07","2014.04","5006.00万元","北京","NA","NA","提现困难"
"众易贷","zyd1","15%","1月标(70.0%)、2月标(20.0%)等","5001万元","不支持","不可转让","用户资金托管托管机构为双乾支付","100％本息保障","平台垫付",NA,"个人信用贷(20%)、车贷(40%)、房贷(40%)","民营系",NA,NA,"双乾支付",1,1160,"zhongyidai",NA,NA,NA,NA,NA,NA,"1"
"重庆贷","cqd1",NA,NA,"50万元",NA,NA,"无托管",NA,NA,NA,NA,"民营系",NA,NA,NA,0,189,"chongqingdai","2016.01","2013.07","50.00万元","重庆","NA","NA","停业"
"重友财富","zycf3",NA,NA,"1000万元",NA,NA,"无托管",NA,NA,NA,NA,NA,NA,NA,NA,0,3383,"zhongyoucaifu3","2014.1","2014.06","1000.00万元","福建","NA","NA","提现困难"
"周道财富","zdcf8",NA,NA,"300万元",NA,NA,"无托管",NA,NA,NA,NA,NA,NA,NA,NA,0,2372,"zhoudaocaifu","2014.04","2014.04","NA","江苏","NA","NA","停业"
"周转贷","zzd65","21%","1月标(20.0%)、4-6月标(20.0%)等","500万元","不支持",NA,"无托管",NA,NA,NA,NA,"民营系",NA,NA,NA,0,1076,"zhouzhuandai",NA,NA,NA,NA,NA,NA,"1"
"珠宝e贷","zbed","11.5%","1月标(45.0%)、2月标(35.0%)等","5000万元","支持","不可转让","用户资金托管托管机构为宝付","100％本息保障","非融资性担保公司、风险准备金",NA,"艺术品抵押(99%)、供应链(1%)","民营系",NA,NA,"宝付",1,4155,"zhubaoedai",NA,NA,NA,NA,NA,NA,"1"
"珠宝贷","zbd","11.89%","4-6月标(63.7%)、3月标(23.0%)等","43000万元","支持","随时","风险准备金托管托管机构为建设银行深圳水贝珠宝支行","风险准备金","风险准备金(4715万元)",NA,NA,"上市公司系",NA,"建设银行深圳水贝珠宝支行",NA,1,883,"zhubaodai",NA,NA,NA,NA,NA,NA,"1"
"珠宝盒子","zbhz","12%","1月标(40.0%)、2月标(30.0%)等","5000万元","支持","随时","无托管","VIP保本保息","风险准备金(500万元)",NA,"车贷(20%)、房贷(20%)","民营系",NA,NA,NA,0,2686,"zhubaohezi",NA,NA,NA,NA,NA,NA,"1"
"猪宝宝","zbb","14.88%","3月标(53.0%)、1月标(19.3%)等","3000万元","不支持","1个月","无托管","本息全额担保",NA,NA,"个人信用贷(10%)、车贷(5%)、房贷(5%)、供应链(80%)","民营系",NA,NA,NA,0,1218,"zhubaobao",NA,NA,NA,NA,NA,NA,"1"
"助行投资","zxtz1",NA,NA,"万元",NA,NA,"无托管",NA,NA,NA,NA,NA,NA,NA,NA,0,2645,"zhuhangtouzi","2015.06","2015.06","1000.00万元","吉林","NA","NA","跑路"
"助民贷","zmd1",NA,NA,"万元",NA,NA,"无托管",NA,NA,NA,NA,NA,NA,NA,NA,0,3526,"zhumindai1","2015.11","2015.08","50000.00万元","北京","NA","NA","跑路"
"助商贷","zsd1","25%",NA,"1000万元",NA,NA,"无托管",NA,NA,NA,NA,"民营系",NA,NA,NA,0,1036,"zhushangdai",NA,NA,NA,NA,NA,NA,"1"
"助赢普惠","zyph","17.1%",NA,"10000万元","支持","随时","无托管","保本保息","融资性担保公司、非融资性担保公司、风险准备金(1000万元)",NA,"个人信用贷(20%)、供应链(80%)","民营系",NA,NA,NA,0,1750,"zhuyingpuhui",NA,NA,NA,NA,NA,NA,"1"
"住永金融","zyjr","14%",NA,"500万元","不支持","随时","用户资金托管托管机构为贝付","本息保障","平台垫付",NA,"个人信用贷(12%)、车贷(38%)、房贷(50%)","民营系",NA,NA,"贝付",1,1608,"zhuyongjinrong",NA,NA,NA,NA,NA,NA,"1"
"筑梦天使","zmts",NA,NA,"5000万元","支持","不可转让","无托管","保本保息","平台垫付",NA,"个人信用贷(80%)","民营系",NA,NA,NA,0,2160,"zhumengtianshi","2016.02","2015.03","5000.00万元","湖北","NA","NA","跑路"
"追潮投资","zctz1",NA,NA,"1050万元",NA,NA,"无托管",NA,NA,NA,NA,NA,NA,NA,NA,0,2575,"zhuichaotouzi","2015.08","2015.03","1050.00万元","浙江","NA","NA","提现困难"
"卓安e贷","zaed",NA,"4-6月标(46.0%)、3月标(26.0%)等","5000万元","不支持","随时","用户资金托管托管机构为双乾网络支付","平台垫付、保本保息","平台垫付",NA,NA,NA,NA,NA,"双乾网络支付",1,2921,"zhuoanedai",NA,NA,NA,NA,NA,NA,"1"
"卓彤网 ","ztw",NA,NA,"1000万元",NA,NA,"无托管",NA,NA,NA,NA,NA,NA,NA,NA,0,2885,"zhuotongwang",NA,NA,NA,NA,NA,NA,"1"
"卓信财富","zxcf3",NA,NA,"1000万元",NA,NA,"无托管",NA,NA,NA,NA,NA,NA,NA,NA,0,2810,"zhuoxincaifu","2015.05","2015.01","1000.00万元","山东","NA","NA","提现困难"
"卓越财富","zycf",NA,NA,"1200万元",NA,NA,"无托管",NA,NA,NA,NA,NA,NA,NA,NA,0,2661,"zhuoyuecaifu11","2015.08","2015.02","1200.00万元","河南","NA","NA","跑路"
"卓忠贷","zzd1",NA,NA,"万元",NA,NA,"无托管",NA,NA,NA,NA,NA,NA,NA,NA,0,2366,"zhuozhongdai","2014.04","2014.03","5000.00万元","上海","NA","NA","跑路"
"资本密码","zbmm",NA,NA,"5000万元",NA,NA,"无托管",NA,NA,NA,NA,NA,NA,NA,NA,0,2905,"zibenmima","2015.04","2014.12","5000.00万元","广东","NA","NA","跑路"
"资本在线","zbzx","16.78%","4-6月标(34.9%)、1月标(27.2%)等","5000万元","支持","不可转让","风险准备金托管托管机构为交通银行","VIP百分百保本保息","供应链金融、风险准备金(1000万元)",NA,"个人信用贷(10%)、车贷(15%)、房贷(15%)、供应链(60%)","民营系",NA,"交通银行",NA,1,333,"zibenzaixian",NA,NA,NA,NA,NA,NA,"1"
"资交所","zjs2","11.5%",NA,"3000万元","支持","随时","无托管","本息担保","非融资性担保公司、风险准备金(500万元)",NA,NA,NA,NA,NA,NA,0,2940,"zijiaosuo",NA,NA,NA,NA,NA,NA,"1"
"资生管家","zsgj","18%","1月标(55.0%)、天标(20.0%)等","2000万元","支持","不可转让","用户资金托管托管机构为汇潮支付","净值标、推荐标、担保标保本保息","风险准备金(600万元)",NA,"个人信用贷(20%)、银行过桥(60%)、供应链(20%)","民营系",NA,NA,"汇潮支付",1,1906,"zishengguanjia",NA,NA,NA,NA,NA,NA,"1"
